
"timestamp";"PM10~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM2.5~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM1~D590-QM[Cairnet CXM24280939]";"in µg/m3";"TC~D590-QM[Cairnet CXM24280939]";"in °C";"HR~D590-QM[Cairnet CXM24280939]";"in %";"BC~0939-QM[Cairnet CXM24280939]";"in %";"Uout~0939-QM[Cairnet CXM24280939]";"in mV";"Uin~0939-QM[Cairnet CXM24280939]";"in mV";"TC~T-QM[Cairnet CXM24280939]";"in °C";"HR~T-QM[Cairnet CXM24280939]";"in %";"PA~T-QM[Cairnet CXM24280939]";"in hPa";"CO~4673-QM[Cairnet CXM24280939]";"in ppb";"O3-NO2~4696-QM[Cairnet CXM24280939]";"in ppb";"NO2~4582-QM[Cairnet CXM24280939]";"in ppb";"SO2~4714-QM[Cairnet CXM24280939]";"in ppb";"O3~0939-QM[Cairnet CXM24280939]";"in ppb"
"2025-04-01 02:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 02:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 02:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 03:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 03:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 03:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 03:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 04:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 04:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 04:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 04:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 05:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 05:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 05:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 05:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 06:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 06:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 06:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 06:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 07:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 07:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 07:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 07:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 08:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 08:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 08:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 08:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 09:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 09:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 09:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 09:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 10:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 10:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 10:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 10:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 11:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 11:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 11:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 11:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 12:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 12:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 12:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 12:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 13:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 13:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 13:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 13:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 14:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 14:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 14:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 14:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 15:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 15:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 15:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 15:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 16:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 16:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 16:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 16:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 17:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 17:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 17:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 17:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 18:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 18:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 18:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 18:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 19:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 19:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 19:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 19:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 20:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 20:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 20:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 20:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 21:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 21:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 21:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 21:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 22:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 22:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 22:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 22:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 23:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 23:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 23:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-01 23:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 00:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 00:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 00:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 00:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 01:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 01:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 01:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 01:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 02:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 02:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 02:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 02:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 03:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 03:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 03:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 03:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 04:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 04:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 04:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 04:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 05:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 05:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 05:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 05:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 06:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 06:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 06:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 06:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 07:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 07:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 07:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 07:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 08:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 08:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 08:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 08:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 09:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 09:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 09:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 09:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 10:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 10:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 10:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 10:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 11:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 11:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 11:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 11:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 12:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 12:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 12:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 12:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 13:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 13:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 13:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 13:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 14:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 14:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 14:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 14:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 15:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 15:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 15:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 15:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 16:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 16:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 16:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 16:45";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 17:00";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 17:15";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
"2025-04-02 17:30";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N";;"N"
